title,channel,upload_date,url
75% of arrests in midtown Manhattan are migrant suspects: report,Fox News,2024-09-06T10:00:37Z,https://www.youtube.com/watch?v=Y5ixzGEOemU
&#39;BALONEY BLIZZARD&#39;: Sen. Kennedy says Clinton would support a &#39;dead buzzard&#39; over a Republican,Fox News,2024-08-22T16:30:01Z,https://www.youtube.com/watch?v=4ZGC3O64lwY
This wasn’t just one shooting: Former Aurora apartment resident,Fox News,2024-09-04T06:30:15Z,https://www.youtube.com/watch?v=RtMtc3O8k9I
Kamala Harris is a fake: Rep. Waltz,Fox News,2024-08-12T19:45:00Z,https://www.youtube.com/watch?v=DZoHjnRJoLY
Laken Riley murder suspect asking to suppress some evidence ahead,Fox News,2024-08-31T14:45:01Z,https://www.youtube.com/watch?v=_ReRzltduYs
Kamala Harris is &#39;completely changing her stance&#39; on this key issue,Fox News,2024-08-12T11:24:29Z,https://www.youtube.com/watch?v=nq7QzpGQROU
Substance beats style when you&#39;re picking a president: Newt Gingrich,Fox News,2024-09-15T21:15:01Z,https://www.youtube.com/watch?v=XoY9mlwISCo
Kamala Harris has no credibility on border issue: Ex-ICE director,Fox News,2024-08-17T22:00:12Z,https://www.youtube.com/watch?v=NEGUNhnM_bE
Greg Abbott: The Biden admin has had three and a half years to fix the border,Fox News,2024-08-22T21:45:02Z,https://www.youtube.com/watch?v=p6vTEh7CZ9w
Harris Faulkner: This is jeopardizing our republic,Fox News,2024-09-24T18:15:04Z,https://www.youtube.com/watch?v=VNOi885dhkQ
&#39;Listen to us&#39;: Border mayors reveal what they want to see from next president,Fox News,2024-08-12T07:00:27Z,https://www.youtube.com/watch?v=z9LjlUnBQz4
Peter Doocy: This argument is not working,Fox News,2024-08-16T18:30:42Z,https://www.youtube.com/watch?v=u3mhjlwVyRc
Migrants released into US under Biden program charged with sexually assaulting children,Fox News,2024-09-17T19:00:11Z,https://www.youtube.com/watch?v=LhdYlw0Av8s
Kamala Harris is &#39;failing up&#39;: Rep. Cammack,Fox News,2024-08-30T18:15:01Z,https://www.youtube.com/watch?v=JbuBpiNjeFQ
I would hope this makes people &#39;ANGRY&#39;: Anita Vogel,Fox News,2024-09-23T09:00:27Z,https://www.youtube.com/watch?v=ZF4gtK-AtEs
Harris Faulkner: This is the nightmare people warn about,Fox News,2024-09-09T20:00:26Z,https://www.youtube.com/watch?v=q1ILeg1xQUM
TURNING THE TIDE: European country makes strong pivot toward conservatism,Fox News,2024-09-22T20:15:02Z,https://www.youtube.com/watch?v=lQm1B2hiLy4
"Springfield, Ohio resident: We&#39;ve been sounding the alarm for years",Fox News,2024-09-19T15:15:00Z,https://www.youtube.com/watch?v=3Xu7uVHxWJc
Fed chairman makes eye-opening admission,Fox News,2024-09-20T17:30:01Z,https://www.youtube.com/watch?v=EuwNF-98MpE
Kamala Harris is ‘not up to the job’: Sen. Tom Cotton,Fox News,2024-09-15T17:30:00Z,https://www.youtube.com/watch?v=1x0OpaGK84c
Angel mom hits back at Texas Democrat: This is not political,Fox News,2024-09-12T09:00:10Z,https://www.youtube.com/watch?v=FNVobOVfi58
Are migrant gangs coming to a city near you?,Fox News,2024-09-06T04:30:09Z,https://www.youtube.com/watch?v=DlyLzsm6fn8
Vivek Ramaswamy: This is how we will get our country back,Fox News,2024-09-20T02:15:04Z,https://www.youtube.com/watch?v=qUcKUMW-7c0
Peter Doocy: This would be an extraordinary development,Fox News,2024-09-24T14:30:31Z,https://www.youtube.com/watch?v=lYZ5nhXENUg
Lawrence Jones: Will voters be tricked into believing this?,Fox News,2024-08-12T13:45:09Z,https://www.youtube.com/watch?v=yfDPAQ5SVlQ
Texas Lt. Gov. Dan Patrick: This makes me sick to my stomach,Fox News,2024-09-25T04:30:14Z,https://www.youtube.com/watch?v=_uoNzLm9tsk
US is ‘funding the instrument of our demise’: GOP lawmaker,Fox News,2024-08-31T17:00:35Z,https://www.youtube.com/watch?v=h9JU0aDJzPI
‘NO PLAN’: Ohio gov blames Biden-Harris admin for surging migrant crisis,Fox News,2024-09-13T08:00:15Z,https://www.youtube.com/watch?v=A0h3globphI
Trump says he can &#39;WIN&#39; New York due to the migrant crisis,Fox News,2024-09-22T02:00:26Z,https://www.youtube.com/watch?v=Z0WGJLASYGA
Liberal governor blasted for &#39;misinformation&#39; about migrant gangs,Fox News,2024-08-30T17:15:00Z,https://www.youtube.com/watch?v=8wmVx9KfxQE
‘EXACERBATING’ PROBLEMS: Ohio AG eyes lawsuit over migrant crisis,Fox News,2024-09-14T20:30:01Z,https://www.youtube.com/watch?v=Fmulo2jzFZE
&#39;WAR ZONE&#39;: Mother of Rachel Morin speaks out on dangers from border crisis,Fox News,2024-08-24T14:45:03Z,https://www.youtube.com/watch?v=jC5wbgKCwUE
Pelosi blasted over Bill Maher interview: &#39;She&#39;s lying!&#39;,Fox News,2024-09-01T18:30:13Z,https://www.youtube.com/watch?v=IGRmPsb9RNI
Trump: The ‘sickest people’ are being dumped into our country,Fox News,2024-09-05T03:00:34Z,https://www.youtube.com/watch?v=g8buPEhxOAU
Marco Rubio fact-checks the ABC News Presidential Debate moderators,Fox News,2024-09-15T05:00:12Z,https://www.youtube.com/watch?v=KozJ70brCqg
"Baseball team, families left in shock after migrant&#39;s arrest for stabbing girl",Fox News,2024-09-04T15:30:08Z,https://www.youtube.com/watch?v=ThnlpSLpQpE
CNN host surprised by Kamala Harris&#39; left-wing positions,Fox News,2024-09-10T19:00:23Z,https://www.youtube.com/watch?v=sgqeA3ec9Ys
Kamala Harris &#39;fought me harder than anybody&#39; on the border wall: Donald Trump,Fox News,2024-09-02T11:00:15Z,https://www.youtube.com/watch?v=HNini5yyfkI
Upwards of 100K anti-Israel agitators expected to swarm Chicago during DNC,Fox News,2024-08-18T11:00:55Z,https://www.youtube.com/watch?v=vtjC_jtnbx8
Bombshell testimony: Ex-border patrol chief claims Biden-Harris tried to hide border crisis,Fox News,2024-09-20T10:45:01Z,https://www.youtube.com/watch?v=IuXZdYo3Lnc
Ex-DHS chief says Biden admin told him to cover up migrants with terror organization links,Fox News,2024-09-22T10:15:02Z,https://www.youtube.com/watch?v=XnNdA3GDhs8
Stephen Miller: Kamala Harris has an &#39;individual responsibility&#39; for our border invasion crisis,Fox News,2024-09-09T03:00:15Z,https://www.youtube.com/watch?v=C9wJQa2Oiyw
Chilling video shows migrant gang terrorizing apartment complex,Fox News,2024-08-29T17:00:14Z,https://www.youtube.com/watch?v=JtgeQ_4-1Bw
The border issue is ‘killing’ Kamala Harris: Victor Davis Hanson,Fox News,2024-09-24T01:15:02Z,https://www.youtube.com/watch?v=t86z0VYC5I8
Pollster surprised by voters&#39; real-time debate reactions,Fox News,2024-09-11T20:45:03Z,https://www.youtube.com/watch?v=sMvbA4d8Te4
"Springfield, Ohio resident: This is a dystopian nightmare",Fox News,2024-09-12T16:15:03Z,https://www.youtube.com/watch?v=TQm_EAmLhJw
Colorado Dems are trying to ‘spin this’ as a race thing: CO congressional candidate,Fox News,2024-09-07T13:45:02Z,https://www.youtube.com/watch?v=g-FiUQXG_ck
Emily Compagno: This is patently unacceptable,Fox News,2024-08-29T18:30:15Z,https://www.youtube.com/watch?v=Lt0MssGU4AE
"Trump: &#39;Yes, I am angry... we&#39;ve had enough!&#39;",Fox News,2024-09-13T18:30:02Z,https://www.youtube.com/watch?v=3i5iJLDbCY0
Police arrest Arizona man who threatened to kill Trump,Fox News,2024-08-23T12:00:11Z,https://www.youtube.com/watch?v=A_HnuVOeLX4
&#39;Literally Unbelievable&#39;: Benson Rips Harris on Border Wall Flip-Flop,Fox News,2024-09-01T05:00:30Z,https://www.youtube.com/watch?v=qLohfvKx9bo
"Jesse Watters: The people of Springfield, Ohio are begging for help",Fox News,2024-09-13T01:30:50Z,https://www.youtube.com/watch?v=BZozxM5hAlE
Pastor Corey Brooks: The Democratic Party has taken advantage of Black people,Fox News,2024-08-22T09:30:30Z,https://www.youtube.com/watch?v=wKo-yBMd7iE
Gutfeld: Kamala Harris will be securing the border for a photo op,Fox News,2024-09-24T23:28:48Z,https://www.youtube.com/watch?v=LAmLlrS1qp8
Biden-Harris admin is trying to ‘deceive’ the American people: Expert,Fox News,2024-08-31T13:00:47Z,https://www.youtube.com/watch?v=i0yAHXuTU9o
Tony Robbins puts spotlight on child trafficking in &#39;City of Dreams&#39;,Fox News,2024-08-30T10:00:53Z,https://www.youtube.com/watch?v=nFM-kmOkkCA
Sen. Peter Welch: There is an enormous amount of excitement at the DNC,Fox News,2024-08-23T07:30:03Z,https://www.youtube.com/watch?v=DOpbbzmDebE
"Vivek Ramaswamy holds town hall in Springfield, Ohio",Fox News,2024-09-20T00:13:27Z,https://www.youtube.com/watch?v=yWO71s42HjE
Sean Hannity: This is pathetic,Fox News,2024-08-28T01:49:14Z,https://www.youtube.com/watch?v=ZxOKibKzzBc
Speaker Mike Johnson: Kamala Harris is ‘lying’ to Americans,Fox News,2024-08-30T01:30:22Z,https://www.youtube.com/watch?v=lNWPFUFjHOA
Dems confronted on calling Trump &#39;threat to democracy&#39;,Fox News,2024-09-20T20:30:05Z,https://www.youtube.com/watch?v=_dy_gMi7pEU
Kamala Harris is ‘flip-flopping’ on everything: Tom Homan,Fox News,2024-08-28T07:00:28Z,https://www.youtube.com/watch?v=kRinnrvN4Hg
This is the most terrifying admission the Biden admin has made: Ashley Moody,Fox News,2024-08-15T12:45:02Z,https://www.youtube.com/watch?v=Ow4-Xq3QmTY
Latinos will be a big part of Trump taking battleground state: Political consultant,Fox News,2024-09-14T16:45:03Z,https://www.youtube.com/watch?v=ykIcVVxB9A4
James Carville: Offering tampons to students is one of the best ideas I&#39;ve heard,Fox News,2024-08-23T18:45:00Z,https://www.youtube.com/watch?v=6PwVFFwY6To
Mother of MS-13 murder victim testifies Biden-Harris are not putting Americans first,Fox News,2024-09-11T06:15:00Z,https://www.youtube.com/watch?v=1Mc3eoz1moU
"O&#39;Leary: Come out, come out wherever you are!",Fox News,2024-08-26T19:45:03Z,https://www.youtube.com/watch?v=wYXw1tgRunw
Sean Hannity: These are serious times,Fox News,2024-09-12T03:00:08Z,https://www.youtube.com/watch?v=EZ84d-tzYeE
"‘Potential’ for another 9/11-like attack is a ‘real concern,’ GOP lawmaker warns",Fox News,2024-08-18T14:30:02Z,https://www.youtube.com/watch?v=5JlAGCC53tk
Tulsi Gabbard: Kamala&#39;s campaign handlers are worried,Fox News,2024-08-15T16:45:00Z,https://www.youtube.com/watch?v=MNE-CuEA0Bc
Sen. Mark Kelly: All I&#39;ve seen from Trump is the past,Fox News,2024-09-16T08:00:27Z,https://www.youtube.com/watch?v=n0V4A9tM8dQ
&#39;The Five&#39;: Trump visits the border despite threat on his life,Fox News,2024-08-22T23:53:01Z,https://www.youtube.com/watch?v=DhlBolhJV30
Tren de Aragua is &#39;extremely dangerous&#39; and &#39;now they are our problem&#39;: Former US marshal,Fox News,2024-09-17T05:45:00Z,https://www.youtube.com/watch?v=8j-gyMcl-as
This is Kamala Harris’ ‘kryptonite’: Hugh Hewitt,Fox News,2024-09-02T09:00:14Z,https://www.youtube.com/watch?v=AoOkPKHJSmo
‘ECONOMIC CALAMITY’: Trump camp says Harris a ‘much easier opponent’,Fox News,2024-09-01T18:30:40Z,https://www.youtube.com/watch?v=gbGJQpqIKrY
McEnany: ABC wasn&#39;t going to let this happen again,Fox News,2024-09-13T20:15:01Z,https://www.youtube.com/watch?v=THqmQDgWSOA
Furious Springfield residents unleash at town hall: &#39;They don&#39;t know how to drive!&#39;,Fox News,2024-09-20T18:15:07Z,https://www.youtube.com/watch?v=XGFYzCzkbzw
This is the &#39;hide and seek&#39; campaign: Joe Concha,Fox News,2024-08-16T06:00:07Z,https://www.youtube.com/watch?v=IBz6AMwLCgo
Nancy Pelosi grilled for swipe at 30% of Republicans,Fox News,2024-09-10T13:00:03Z,https://www.youtube.com/watch?v=2bLxRWGfQJE
Speaker Mike Johnson: These questions need to be asked,Fox News,2024-09-19T10:00:40Z,https://www.youtube.com/watch?v=_m5hytYDTBc
"Trump speaks out on security failures, second apparent assassination attempt",Fox News,2024-09-18T04:15:02Z,https://www.youtube.com/watch?v=Pdbax24kdi4
Gang leader wanted for 23 murders was released into US: ICE,Fox News,2024-08-16T13:15:00Z,https://www.youtube.com/watch?v=AfsT8r8iaQg
Sean Hannity: &#39;Biggest loser&#39; of the night was ABC News,Fox News,2024-09-11T11:30:27Z,https://www.youtube.com/watch?v=fBRX_kUPKhY
Union members overwhelmingly support Trump in historic shift,Fox News,2024-09-19T13:00:06Z,https://www.youtube.com/watch?v=6iR86J2uT3c
"Americans want to hear about policy, not ‘warm and fuzzy feelings’: Former FBI agent",Fox News,2024-09-03T06:00:05Z,https://www.youtube.com/watch?v=C8toG6tMw-g
Concha: This is the most patently ridiculous campaign we&#39;ve witnessed in our lifetimes,Fox News,2024-09-23T13:00:45Z,https://www.youtube.com/watch?v=dU19Ac20xUs
Harris has ‘undermined confidence’ that she can keep US safe: Tom Cotton,Fox News,2024-08-14T17:15:03Z,https://www.youtube.com/watch?v=yDj5sRzIqpw
Trump addresses Iran&#39;s &#39;real and specific threats&#39; on his life,Fox News,2024-09-25T20:00:07Z,https://www.youtube.com/watch?v=LeFlhI8uD-w
Lara Trump: You can’t convince people of bad policies,Fox News,2024-09-25T03:45:00Z,https://www.youtube.com/watch?v=7m2UW1HviYQ
Vivek Ramaswamy: This is indefensible,Fox News,2024-08-27T12:01:04Z,https://www.youtube.com/watch?v=vm3jLZ7NK3E
We&#39;ve never seen anything like this: Thiessen,Fox News,2024-08-12T18:15:00Z,https://www.youtube.com/watch?v=ETRgQd8nkSg
"Trump has the &#39;upper hand,&#39; former Clinton adviser warns",Fox News,2024-08-26T18:15:02Z,https://www.youtube.com/watch?v=rY_tkGGjR9s
Former Clinton pollster: ABC moderators were &#39;gunning for Trump&#39;,Fox News,2024-09-11T19:15:02Z,https://www.youtube.com/watch?v=vFzU-5f52q0
Tomi Lahren: Trump walked into an &#39;ambush&#39; and &#39;buzzsaw&#39;,Fox News,2024-09-12T15:30:17Z,https://www.youtube.com/watch?v=gAE2MYHFhUc
Ted Cruz: We have a historic opportunity to earn the votes of Hispanic voters,Fox News,2024-08-15T10:00:16Z,https://www.youtube.com/watch?v=JMMQ4SoKVtc
What is the truth behind Kamala Harris’ record in California?,Fox News,2024-09-06T07:15:01Z,https://www.youtube.com/watch?v=k8brGvOFpT4
Kellyanne Conway: Vibes are NOT votes,Fox News,2024-08-20T17:15:02Z,https://www.youtube.com/watch?v=rx9vfHgmxHo
Trump reacts to possible RFK Jr. endorsement: &#39;I would be honored&#39;,Fox News,2024-08-22T15:00:06Z,https://www.youtube.com/watch?v=QFwed7vQqEU
Former Democrat shares why he’s now voting for Trump,Fox News,2024-08-21T01:00:21Z,https://www.youtube.com/watch?v=iEkM-V1CiHk
Why Trump is positioned to win the close 2024 race: Rep. Byron Donalds,Fox News,2024-08-25T18:45:00Z,https://www.youtube.com/watch?v=-ftMyrUEh1M
America can do so much better than this: Eric Trump,Fox News,2024-08-21T08:00:30Z,https://www.youtube.com/watch?v=_vgU9fs-bTM
Israelis launch protests after Hamas murders six hostages in Gaza,Fox News,2024-09-01T17:45:00Z,https://www.youtube.com/watch?v=PAoDJHqXlZs
Ingraham: The ‘twisted Tim saga’ keeps getting worse,Fox News,2024-08-14T01:34:54Z,https://www.youtube.com/watch?v=qRJHjWrFkQk
Peter Doocy presses Kamala on Fox News interview: &#39;Working towards it&#39;,Fox News,2024-08-23T14:15:05Z,https://www.youtube.com/watch?v=zOGQIj1tKqU
Secret Service agent protecting Trump called hotline for help with drone,Fox News,2024-09-25T19:15:39Z,https://www.youtube.com/watch?v=i07_G4XPGiA
Tim Walz is Gavin Newsom ‘on steroids&#39;: Ron DeSantis,Fox News,2024-08-22T14:15:02Z,https://www.youtube.com/watch?v=gFR01rYhmoI
Marsha Blackburn: Kamala&#39;s policies are outside the American mainstream,Fox News,2024-08-19T06:45:00Z,https://www.youtube.com/watch?v=P3EJIOZGbKs
Voters think Kamala Harris is ‘more to the left’ of Biden: Mark Penn,Fox News,2024-09-12T05:00:01Z,https://www.youtube.com/watch?v=ajbrNsy3_PQ
Trump campaign sounds off on debate: &#39;3-on-1 cage match&#39;,Fox News,2024-09-11T13:00:15Z,https://www.youtube.com/watch?v=Ghv0owmNMco
Trump doesn&#39;t think Americans want &#39;canned&#39; debate answers: Stephen Miller,Fox News,2024-09-08T03:00:27Z,https://www.youtube.com/watch?v=doFRD1nbvjM
Have Venezuelan gang members made it to Wisconsin?,Fox News,2024-09-13T06:00:01Z,https://www.youtube.com/watch?v=2wsXu10A52c
Kayleigh McEnany: Kamala Harris needs to be asked about this,Fox News,2024-08-30T00:45:00Z,https://www.youtube.com/watch?v=BqzZQCcqRgk
Gutfeld: Do you think the media will ever confront Kamala on this scandal?,Fox News,2024-08-17T03:15:02Z,https://www.youtube.com/watch?v=_SIMLVezH48
Sen. Tom Cotton: We have the &#39;facts&#39; on our side,Fox News,2024-08-29T07:00:25Z,https://www.youtube.com/watch?v=TvSoMlCAPOQ
"Fox News Poll: Harris closes gap with Trump in four states, voters trust Trump more on some issues",Fox News,2024-08-29T15:03:28Z,https://www.youtube.com/watch?v=20biO_9nQtk
Sean Hannity: The Democratic Party has never been more divided,Fox News,2024-08-16T02:15:02Z,https://www.youtube.com/watch?v=mB9nQileGfQ
JD Vance speaks to the Milwaukee Police Association,Fox News,2024-08-16T17:08:05Z,https://www.youtube.com/watch?v=ZDhjNUM_VSM
Kayleigh McEnany: Nancy Pelosi&#39;s fingerprints are all over this,Fox News,2024-08-20T19:30:00Z,https://www.youtube.com/watch?v=0rPkDgWIrWg
Gavin Newsom at the DNC: You feel the fresh air of progress,Fox News,2024-08-23T04:30:23Z,https://www.youtube.com/watch?v=qNxwTRojqKQ
Ainsley: Kamala Harris is petrified of this,Fox News,2024-09-04T16:15:05Z,https://www.youtube.com/watch?v=etrKt1SyaRc
‘The Five’ reacts to the new Trump indictment,Fox News,2024-08-28T23:00:25Z,https://www.youtube.com/watch?v=hfXCUmzSvZE
Black Chicago voters unsure on supporting Kamala Harris,Fox News,2024-08-19T15:45:04Z,https://www.youtube.com/watch?v=pGbYb3o2GiE
Kamala does not ‘care’ about women: Miranda Devine,Fox News,2024-08-13T15:00:56Z,https://www.youtube.com/watch?v=rT9OVNwtdsY
Texas Gov. Greg Abbott warns of grim outcome for border if Harris wins,Fox News,2024-09-22T19:30:04Z,https://www.youtube.com/watch?v=zXb7_LYAx-M
Gutfeld: Kamala is stealing all of Trump’s moves,Fox News,2024-08-13T04:00:08Z,https://www.youtube.com/watch?v=HfDmNleNg_8
"Democrats are trying to do this ‘under the radar,’ GOP rep warns",Fox News,2024-09-15T12:15:12Z,https://www.youtube.com/watch?v=tTFCWT-Ml-4
Trump to Pennsylvania voters on saving the fracking industry: &#39;You’ve got to vote for me&#39;,Fox News,2024-09-05T03:21:47Z,https://www.youtube.com/watch?v=J5-Wbj70OgM
Donald Trump asked if he worries about his family: &#39;We&#39;re under siege&#39;,Fox News,2024-09-21T00:15:01Z,https://www.youtube.com/watch?v=tBHKikKj3gs
Gutfeld: We have a great divide,Fox News,2024-09-24T03:30:16Z,https://www.youtube.com/watch?v=_fhxBnTUvmw
JD Vance reacts to Kamala Harris&#39; CNN sit-down: This was &#39;pretty bizarre&#39;,Fox News,2024-08-30T14:00:06Z,https://www.youtube.com/watch?v=YsfIg2SgN5Q
Sean Hannity: Does Kamala Harris stand by this?,Fox News,2024-09-07T02:45:02Z,https://www.youtube.com/watch?v=Jr1ODnzalEs
"Eric Trump: If I were Kamala, I wouldn&#39;t do an interview either",Fox News,2024-08-23T09:00:43Z,https://www.youtube.com/watch?v=dip7kJx0Cw4
Dem strategist issues severe warning to Kamala Harris: This will &#39;ultimately backfire&#39;,Fox News,2024-08-27T21:30:01Z,https://www.youtube.com/watch?v=Np7BH-gSzm0
Gutfeld: This is a massive brainwashing exercise,Fox News,2024-08-26T02:15:00Z,https://www.youtube.com/watch?v=4HK-LcIlS7o
Vivek Ramaswamy: Kamala Harris is one of the most radical nominees we have seen,Fox News,2024-08-14T10:30:27Z,https://www.youtube.com/watch?v=YkbSZT-HQOA
Tomi Lahren: This even made Oprah cringe,Fox News,2024-09-20T14:30:06Z,https://www.youtube.com/watch?v=A7Kn503gDlo
Judge Jeanine: Hillary Clinton is ‘mad at everybody’,Fox News,2024-09-18T03:15:00Z,https://www.youtube.com/watch?v=GnaDjfYuCN4
"Trump, Harris campaigns spar over hot mics at debate",Fox News,2024-08-26T12:15:00Z,https://www.youtube.com/watch?v=agvQH_Kjw-0
Ted Cruz: &#39;Unburdened&#39; is Kamala Harris&#39; catch phrase for lying to Americans,Fox News,2024-09-04T10:00:40Z,https://www.youtube.com/watch?v=bSr5SyMRkeM
Sean Hannity: The mob is allowing Kamala Harris to get away with this,Fox News,2024-08-27T03:15:03Z,https://www.youtube.com/watch?v=bb1z1ZNAYQk
Karoline Leavitt: It is &#39;pitiful&#39; Kamala Harris dodged the press for 40 days,Fox News,2024-08-30T04:15:00Z,https://www.youtube.com/watch?v=1prLzf4HMRA
Trump campaign TEARS into DNC: &#39;Alternative reality&#39;,Fox News,2024-08-20T11:30:15Z,https://www.youtube.com/watch?v=DlGOtQjJxBs
Doocy: Bernie Sanders is saying the quiet part out loud,Fox News,2024-09-09T12:15:10Z,https://www.youtube.com/watch?v=s09IXbmPSNY
Harris is trying to ‘hide’ her ‘radical’ record: Tulsi Gabbard,Fox News,2024-08-20T03:00:10Z,https://www.youtube.com/watch?v=EWu4zgLvnv8
There are so many ‘ripple effects’ from these policy failures: Wisconsin senate candidate,Fox News,2024-09-07T14:30:10Z,https://www.youtube.com/watch?v=R2e7M0dpkLw
"‘LYING PEOPLE&#39;: Trump sounds off on Harris campaign, debate moderators",Fox News,2024-09-15T10:30:28Z,https://www.youtube.com/watch?v=dWqkvZc5jqM
GOP senator issues warning about Kamala Harris: ‘More liberal than Bernie Sanders’,Fox News,2024-08-12T10:00:31Z,https://www.youtube.com/watch?v=NLu_UdxvnLo
Judge Jeanine: Where are Kamala Harris&#39; policies?,Fox News,2024-08-27T01:45:03Z,https://www.youtube.com/watch?v=ycrU2oqhoac
ABC News has done a ‘great disservice’ to this country: Lara Trump,Fox News,2024-09-16T04:30:03Z,https://www.youtube.com/watch?v=A1JYSC8cq6c
Donald Trump holds a campaign rally in North Carolina,Fox News,2024-09-25T18:20:19Z,https://www.youtube.com/watch?v=Y-9MbNH-ljQ
Sean Hannity: Kamala Harris has gotten a free pass from the &#39;media mob&#39;  #shorts,Fox News,2024-09-20T20:45:03Z,https://www.youtube.com/watch?v=yRhKhGJ8vWE
